#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
565.98; 0.12405743; 29.171058161123
567.00; 0.12697877; 29.300317069151
568.02; 0.12943229; 29.432073551704
569.04; 0.13112282; 29.565550924903
570.06; 0.13192777; 29.699847704975
571.07; 0.13191281; 29.834129256857
572.09; 0.13130816; 29.967795294308
573.11; 0.13044835; 30.100586089595
574.13; 0.12968421; 30.23259901492
575.15; 0.12928344; 30.364203981288
576.16; 0.12934543; 30.495872050558
577.18; 0.12975923; 30.62796135072
578.20; 0.13022808; 30.760527919937
579.22; 0.13036455; 30.893233406784
580.24; 0.12983344; 31.025398247698
581.25; 0.12849497; 31.156200585213
582.27; 0.12649155; 31.28496352718
583.29; 0.12423627; 31.41143069122
584.31; 0.12229793; 31.53592470739
585.33; 0.12122256; 31.659324040743
586.34; 0.12136452; 31.782867882489
587.36; 0.12280331; 31.907876348522
588.38; 0.12538937; 32.03551731685
589.40; 0.12890498; 32.166737025647
590.41; 0.13326985; 32.302399982882
591.43; 0.13869421; 32.443584699494
592.45; 0.14570173; 32.591902777853
593.47; 0.1550069; 32.749693112652
594.49; 0.16730876; 32.920006207856
595.50; 0.18311767; 33.106412089879
596.52; 0.20272933; 33.312781801256
597.54; 0.22639347; 33.543240583429
598.56; 0.25461501; 33.802427672735
599.58; 0.28842299; 34.09602982677
600.59; 0.32940055; 34.431345376987
601.61; 0.37932323; 34.81748005709
602.63; 0.43939707; 35.264767313559
603.65; 0.50927511; 35.783187397421
604.67; 0.58618391; 36.379897323713
605.68; 0.66453911; 37.056369461926
606.70; 0.73633142; 37.80592307556
607.72; 0.79234024; 38.612491250849
608.74; 0.82395175; 39.451238572572
609.76; 0.82512317; 40.291178353482
610.77; 0.79393638; 41.099371329585
611.79; 0.73326777; 41.845806281977
612.81; 0.65034781; 42.507832284476
613.83; 0.55531143; 43.073115356101
614.85; 0.45913867; 43.54049870818
615.86; 0.37155167; 43.918722277551
616.88; 0.29941793; 44.223516805143
617.90; 0.24602243; 44.473957027263
618.92; 0.21128666; 44.689037727641
619.94; 0.19273028; 44.885228835771
620.95; 0.18678555; 45.075368461689
621.97; 0.19003293; 45.26881378526
622.99; 0.2000258; 45.472431417015
624.01; 0.21555746; 45.691859612242
625.03; 0.23642143; 45.932526421821
626.04; 0.26285771; 46.200104230526
627.06; 0.29492936; 46.500329589657
628.08; 0.33203654; 46.838328459488
629.10; 0.37268485; 47.217705553611
630.12; 0.41452339; 47.639672472704
631.13; 0.45459413; 48.102429676701
632.15; 0.48970186; 48.600925037698
633.17; 0.51681854; 49.127024006993
634.19; 0.5334587; 49.670061944605
635.21; 0.537985; 50.217707456776
636.22; 0.5298151; 50.757036362129
637.24; 0.50950535; 51.275690824406
638.26; 0.47869168; 51.762978299149
639.28; 0.43988294; 52.210760146496
640.29; 0.39612828; 52.614001640787
641.31; 0.35061045; 52.970907948049
642.33; 0.30623912; 53.282646158111
643.35; 0.26532178; 53.552732280122
644.37; 0.22937027; 53.786221319892
645.38; 0.19906542; 53.988861325733
646.40; 0.17436242; 54.166354747576
647.42; 0.15469006; 54.323822548821
648.44; 0.13918491; 54.465506785516
649.46; 0.12690894; 54.594694611801
650.47; 0.1170168; 54.713812664026
651.49; 0.10885997; 54.82462741671
652.51; 0.10202912; 54.928488657222
653.53; 0.096343067; 55.026561742371
654.55; 0.091794716; 55.120004801978
655.56; 0.088466219; 55.210059595664
656.58; 0.086430832; 55.298042453031
657.60; 0.085665727; 55.385246466039
658.62; 0.086003678; 55.472794499302
659.64; 0.087146082; 55.561505450599
660.65; 0.08874298; 55.651841974722
661.67; 0.090521273; 55.743988724245
662.69; 0.092419134; 55.838067414896
663.71; 0.094673567; 55.934441020721
664.73; 0.097816474; 56.03401397038
665.74; 0.10256233; 56.138417996094
666.76; 0.10960888; 56.249995108536
667.78; 0.1194071; 56.371546384616
668.80; 0.13197364; 56.50588985547
669.82; 0.14681051; 56.655336621762
670.83; 0.1629641; 56.821227039936
671.85; 0.17921033; 57.003655421211
672.87; 0.19431118; 57.201455817355
673.89; 0.20726461; 57.412442243111
674.91; 0.21747413; 57.633821522078
675.92; 0.22479326; 57.862651365213
676.94; 0.22944325; 58.096214696219
677.96; 0.23184421; 58.332222098461
678.98; 0.2324256; 58.568821334674
680.00; 0.23148362; 58.804461668046
681.01; 0.22913125; 59.037707388484
682.03; 0.22535063; 59.267104608269
683.05; 0.22011935; 59.49117660346
684.07; 0.21355613; 59.708567531153
685.08; 0.20602555; 59.918292649507
686.10; 0.19815619; 60.120007098374
687.12; 0.19075851; 60.314191027537
688.14; 0.18466468; 60.502171699882
689.16; 0.1805423; 60.685955969974
690.17; 0.17874609; 60.867911772097
691.19; 0.17926182; 61.050392565601
692.21; 0.18176738; 61.235423912074
693.23; 0.18579522; 61.424555428658
694.25; 0.1909427; 61.618926852824
695.26; 0.19705524; 61.81952058603
696.28; 0.20431201; 62.027501391373
697.30; 0.21317545; 62.244504800678
698.32; 0.22421719; 62.472748223774
699.34; 0.23788433; 62.714904207317
700.35; 0.25430366; 62.973774364179
701.37; 0.27321868; 63.251899192578
702.39; 0.29411184; 63.551292357507
703.41; 0.31649221; 63.873467771324
704.43; 0.34025103; 64.219828639962
705.44; 0.36593598; 64.592335679911
706.46; 0.39479461; 64.994219561482
707.48; 0.4284987; 65.43041274693
708.50; 0.46857041; 65.907397204378
709.52; 0.51565396; 66.432310681031
710.53; 0.56886693; 67.01139266794
711.55; 0.62548407; 67.648108457827
712.57; 0.68113438; 68.341473869085
713.59; 0.73054414; 69.08513627897
714.61; 0.76867725; 69.867616545771
715.62; 0.79197275; 70.673810631783
716.64; 0.79931314; 71.487476919308
717.66; 0.79240875; 72.294114832685
718.68; 0.77544402; 73.083483385584
719.70; 0.75405307; 73.851076869441
720.71; 0.73390221; 74.598157650669
721.73; 0.71928469; 75.33035842362
722.75; 0.71213158; 76.055277642172
